"","species","MaxT","MinT","lng","lat","Site","max_low_res","min_low_res","site.char","midpoint","max_index","min_index","max_T","min_T"
"412","Metatomarctus_canavus",18.5,16.3,-103.099998,42.200001,17973,18.5,16.3,"site_17973",NA,NA,NA,18.5,16.3
"413","Tomarctus_hippophaga",16.3,12.5,-103.800003,42.400002,17975,16.3,12.5,"site_17975",NA,NA,NA,16.3,12.5
"414","Cynarctoides_acridens",16.3,12.5,-102.849998,42.683334,17976,16.3,12.5,"site_17976",NA,NA,NA,16.3,12.5
"415","Paracynarctus_sinclairi",16.3,12.5,-102.849998,42.683334,17976,16.3,12.5,"site_17976",NA,NA,NA,16.3,12.5
"416","Tomarctus_hippophaga",16.3,12.5,-102.849998,42.683334,17976,16.3,12.5,"site_17976",NA,NA,NA,16.3,12.5
"417","Cynarctoides_acridens",18.5,16.3,-103.099998,42.799999,17978,18.5,16.3,"site_17978",NA,NA,NA,18.5,16.3
"418","Metatomarctus_canavus",18.5,16.3,-103.099998,42.799999,17978,18.5,16.3,"site_17978",NA,NA,NA,18.5,16.3
"419","Tomarctus_hippophaga",18.5,16.3,-103.099998,42.799999,17979,18.5,16.3,"site_17979",NA,NA,NA,18.5,16.3
"420","Osbornodon_fricki",18.5,16.3,-103.800003,42.400002,17980,18.5,16.3,"site_17980",NA,NA,NA,18.5,16.3
"421","Cynarctoides_acridens",16.3,12.5,-103.800003,42.400002,17985,16.3,12.5,"site_17985",NA,NA,NA,16.3,12.5
"422","Cynarctoides_acridens",18.5,16.3,-103.800003,42.400002,17987,18.5,16.3,"site_17987",NA,NA,NA,18.5,16.3
"423","Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,17987,18.5,16.3,"site_17987",NA,NA,NA,18.5,16.3
"424","Phlaocyon_yatkolai",18.5,16.3,-103.099998,42.200001,17989,18.5,16.3,"site_17989",NA,NA,NA,18.5,16.3
"425","Desmocyon_thomsoni",18.5,16.3,-103.099998,42.200001,17989,18.5,16.3,"site_17989",NA,NA,NA,18.5,16.3
"426","Phlaocyon_leucosteus",18.5,16.3,-103.099998,42.799999,17991,18.5,16.3,"site_17991",NA,NA,NA,18.5,16.3
"427","Cynarctoides_acridens",18.5,16.3,-103.099998,42.799999,17993,18.5,16.3,"site_17993",NA,NA,NA,18.5,16.3
"428","Desmocyon_thomsoni",18.5,16.3,-103.099998,42.799999,17997,18.5,16.3,"site_17997",NA,NA,NA,18.5,16.3
"429","Aelurodon_asthenostylus",18.5,16.3,-103.099998,42.799999,17998,18.5,16.3,"site_17998",NA,NA,NA,18.5,16.3
"430","Tomarctus_hippophaga",18.5,16.3,-103.099998,42.799999,17999,18.5,16.3,"site_17999",NA,NA,NA,18.5,16.3
"431","Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18000,18.5,16.3,"site_18000",NA,NA,NA,18.5,16.3
"432","Osbornodon_fricki",18.5,16.3,-103.800003,42.400002,18001,18.5,16.3,"site_18001",NA,NA,NA,18.5,16.3
"433","Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18001,18.5,16.3,"site_18001",NA,NA,NA,18.5,16.3
"434","Cynarctoides_acridens",18.5,16.3,-103.800003,42.400002,18001,18.5,16.3,"site_18001",NA,NA,NA,18.5,16.3
"435","Paracynarctus_sinclairi",16.3,12.5,-103.800003,42.400002,18004,16.3,12.5,"site_18004",NA,NA,NA,16.3,12.5
"436","Tomarctus_hippophaga",16.3,12.5,-103.800003,42.400002,18004,16.3,12.5,"site_18004",NA,NA,NA,16.3,12.5
"437","Euoplocyon_brachygnathus",16.3,12.5,-103.800003,42.400002,18004,16.3,12.5,"site_18004",NA,NA,NA,16.3,12.5
"438","Psalidocyon_marianae",16.3,12.5,-103.800003,42.400002,18004,16.3,12.5,"site_18004",NA,NA,NA,16.3,12.5
"439","Desmocyon_matthewi",18.5,16.3,-100.800003,42.799999,18005,18.5,16.3,"site_18005",NA,NA,NA,18.5,16.3
"440","Metatomarctus_canavus",18.5,16.3,-100.800003,42.799999,18005,18.5,16.3,"site_18005",NA,NA,NA,18.5,16.3
"441","Metatomarctus_canavus",18.5,16.3,-100.800003,42.799999,18006,18.5,16.3,"site_18006",NA,NA,NA,18.5,16.3
"442","Desmocyon_thomsoni",18.5,16.3,-100.800003,42.799999,18008,18.5,16.3,"site_18008",NA,NA,NA,18.5,16.3
"443","Phlaocyon_leucosteus",18.5,16.3,-100.800003,42.799999,18009,18.5,16.3,"site_18009",NA,NA,NA,18.5,16.3
"444","Microtomarctus_conferta",16.3,12.5,-103.800003,42.400002,18011,16.3,12.5,"site_18011",NA,NA,NA,16.3,12.5
"445","Tomarctus_brevirostris",16.3,12.5,-103.800003,42.400002,18011,16.3,12.5,"site_18011",NA,NA,NA,16.3,12.5
"446","Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18012,18.5,16.3,"site_18012",NA,NA,NA,18.5,16.3
"447","Protomarctus_optatus",18.5,16.3,-103.800003,42.400002,18016,18.5,16.3,"site_18016",NA,NA,NA,18.5,16.3
"448","Epicyon_haydeni",12.5,9.4,-103.800003,42.400002,18017,12.5,9.4,"site_18017",NA,NA,NA,12.5,9.4
"449","Microtomarctus_conferta",16.3,12.5,-103.800003,42.400002,18019,16.3,12.5,"site_18019",NA,NA,NA,16.3,12.5
"450","Tomarctus_hippophaga",16.3,12.5,-103.800003,42.400002,18019,16.3,12.5,"site_18019",NA,NA,NA,16.3,12.5
"451","Tomarctus_brevirostris",16.3,12.5,-103.800003,42.400002,18019,16.3,12.5,"site_18019",NA,NA,NA,16.3,12.5
"452","Ectopocynus_simplicidens",18.5,16.3,-103.099998,42.799999,18021,18.5,16.3,"site_18021",NA,NA,NA,18.5,16.3
"453","Cynarctoides_acridens",18.5,16.3,-103.099998,42.799999,18021,18.5,16.3,"site_18021",NA,NA,NA,18.5,16.3
"454","Cynarctoides_emryi",18.5,16.3,-103.099998,42.799999,18021,18.5,16.3,"site_18021",NA,NA,NA,18.5,16.3
"455","Aelurodon_taxoides",12.5,9.4,-98,42.599998,18022,12.5,9.4,"site_18022",NA,NA,NA,12.5,9.4
"456","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18024,12.5,9.4,"site_18024",NA,NA,NA,12.5,9.4
"457","Leptocyon_vafer",16.3,12.5,-100,42.700001,18027,16.3,12.5,"site_18027",NA,NA,NA,16.3,12.5
"458","Aelurodon_ferox",16.3,12.5,-98.110001,42.490002,18031,16.3,12.5,"site_18031",NA,NA,NA,16.3,12.5
"459","Leptocyon_vafer",16.3,12.5,-98.110001,42.490002,18031,16.3,12.5,"site_18031",NA,NA,NA,16.3,12.5
"460","Aelurodon_taxoides",16.3,12.5,-100.800003,42.799999,18032,16.3,12.5,"site_18032",NA,NA,NA,16.3,12.5
"461","Epicyon_saevus",9.4,4.7,-103.800003,42.400002,18033,9.4,4.7,"site_18033",NA,NA,NA,9.4,4.7
"462","Epicyon_haydeni",9.4,4.7,-103.800003,42.400002,18033,9.4,4.7,"site_18033",NA,NA,NA,9.4,4.7
"463","Borophagus_secundus",9.4,4.7,-103.800003,42.400002,18033,9.4,4.7,"site_18033",NA,NA,NA,9.4,4.7
"464","Carpocyon_limosus",9.4,4.7,-99.800003,36.099998,18034,9.4,4.7,"site_18034",NA,NA,NA,9.4,4.7
"465","Epicyon_haydeni",9.4,4.7,-99.800003,36.099998,18034,9.4,4.7,"site_18034",NA,NA,NA,9.4,4.7
"466","Epicyon_saevus",9.4,4.7,-99.800003,36.099998,18034,9.4,4.7,"site_18034",NA,NA,NA,9.4,4.7
"467","Borophagus_hilli",9.4,4.7,-101.900002,35,18036,9.4,4.7,"site_18036",NA,NA,NA,9.4,4.7
"468","Eucyon_davisi",9.4,4.7,-101.900002,35,18036,9.4,4.7,"site_18036",NA,NA,NA,9.4,4.7
"469","Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18042,12.5,9.4,"site_18042",NA,NA,NA,12.5,9.4
"470","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18042,12.5,9.4,"site_18042",NA,NA,NA,12.5,9.4
"471","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18042,12.5,9.4,"site_18042",NA,NA,NA,12.5,9.4
"472","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18042,12.5,9.4,"site_18042",NA,NA,NA,12.5,9.4
"473","Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18048,12.5,9.4,"site_18048",NA,NA,NA,12.5,9.4
"474","Aelurodon_ferox",16.3,12.5,-100,42.700001,18051,16.3,12.5,"site_18051",NA,NA,NA,16.3,12.5
"475","Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18053,12.5,9.4,"site_18053",NA,NA,NA,12.5,9.4
"476","Epicyon_haydeni",9.4,4.7,-99.400002,38.900002,18055,9.4,4.7,"site_18055",NA,NA,NA,9.4,4.7
"477","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18056,12.5,9.4,"site_18056",NA,NA,NA,12.5,9.4
"478","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18057,12.5,9.4,"site_18057",NA,NA,NA,12.5,9.4
"479","Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18058,16.3,12.5,"site_18058",NA,NA,NA,16.3,12.5
"480","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18059,12.5,9.4,"site_18059",NA,NA,NA,12.5,9.4
"481","Aelurodon_taxoides",12.5,9.4,-101.800003,43.200001,18063,12.5,9.4,"site_18063",NA,NA,NA,12.5,9.4
"482","Epicyon_saevus",12.5,9.4,-101.800003,43.200001,18063,12.5,9.4,"site_18063",NA,NA,NA,12.5,9.4
"483","Leptocyon_matthewi",12.5,9.4,-101.800003,43.200001,18063,12.5,9.4,"site_18063",NA,NA,NA,12.5,9.4
"484","Leptocyon_matthewi",12.5,9.4,-98.097397,42.386299,18066,12.5,9.4,"site_18066",NA,NA,NA,12.5,9.4
"485","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18068,16.3,12.5,"site_18068",NA,NA,NA,16.3,12.5
"486","Aelurodon_taxoides",12.5,9.4,-99.099998,39.700001,18071,12.5,9.4,"site_18071",NA,NA,NA,12.5,9.4
"487","Epicyon_saevus",9.4,4.7,-100.099998,36.099998,18072,9.4,4.7,"site_18072",NA,NA,NA,9.4,4.7
"488","Epicyon_haydeni",9.4,4.7,-100.099998,36.099998,18072,9.4,4.7,"site_18072",NA,NA,NA,9.4,4.7
"489","Borophagus_pugnator",9.4,4.7,-100.099998,36.099998,18072,9.4,4.7,"site_18072",NA,NA,NA,9.4,4.7
"490","Aelurodon_taxoides",12.5,9.4,-100.800003,35,18074,12.5,9.4,"site_18074",NA,NA,NA,12.5,9.4
"491","Aelurodon_ferox",12.5,9.4,-98,42.599998,18075,12.5,9.4,"site_18075",NA,NA,NA,12.5,9.4
"492","Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18079,12.5,9.4,"site_18079",NA,NA,NA,12.5,9.4
"493","Epicyon_haydeni",9.4,4.7,-100.5,40.5,18086,9.4,4.7,"site_18086",NA,NA,NA,9.4,4.7
"494","Vulpes_stenognathus",9.4,4.7,-100.5,40.5,18086,9.4,4.7,"site_18086",NA,NA,NA,9.4,4.7
"495","Aelurodon_taxoides",12.5,9.4,-102.300003,35.700001,18091,12.5,9.4,"site_18091",NA,NA,NA,12.5,9.4
"496","Borophagus_secundus",12.5,9.4,-102.300003,35.700001,18091,12.5,9.4,"site_18091",NA,NA,NA,12.5,9.4
"497","Aelurodon_taxoides",12.5,9.4,-98,42.599998,18092,12.5,9.4,"site_18092",NA,NA,NA,12.5,9.4
"498","Borophagus_hilli",9.4,4.7,-101.300003,35,18093,9.4,4.7,"site_18093",NA,NA,NA,9.4,4.7
"499","Cynarctus_crucidens",12.5,9.4,-100,42.700001,18095,12.5,9.4,"site_18095",NA,NA,NA,12.5,9.4
"500","Aelurodon_taxoides",12.5,9.4,-100,42.700001,18095,12.5,9.4,"site_18095",NA,NA,NA,12.5,9.4
"501","Paratomarctus_euthos",12.5,9.4,-100,42.700001,18095,12.5,9.4,"site_18095",NA,NA,NA,12.5,9.4
"502","Epicyon_saevus",12.5,9.4,-100,42.700001,18095,12.5,9.4,"site_18095",NA,NA,NA,12.5,9.4
"503","Aelurodon_taxoides",12.5,9.4,-101.900002,35.400002,18096,12.5,9.4,"site_18096",NA,NA,NA,12.5,9.4
"504","Borophagus_secundus",9.4,4.7,-100.199997,35.900002,18097,9.4,4.7,"site_18097",NA,NA,NA,9.4,4.7
"505","Eucyon_davisi",9.4,4.7,-100.199997,35.900002,18097,9.4,4.7,"site_18097",NA,NA,NA,9.4,4.7
"506","Vulpes_stenognathus",9.4,4.7,-100.199997,35.900002,18097,9.4,4.7,"site_18097",NA,NA,NA,9.4,4.7
"507","Cynarctus_crucidens",12.5,9.4,-100.099998,36.099998,18098,12.5,9.4,"site_18098",NA,NA,NA,12.5,9.4
"508","Leptocyon_vafer",12.5,9.4,-100.800003,42.799999,18106,12.5,9.4,"site_18106",NA,NA,NA,12.5,9.4
"509","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18109,16.3,12.5,"site_18109",NA,NA,NA,16.3,12.5
"510","Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18109,16.3,12.5,"site_18109",NA,NA,NA,16.3,12.5
"511","Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18109,16.3,12.5,"site_18109",NA,NA,NA,16.3,12.5
"512","Epicyon_haydeni",9.4,4.7,-99.900002,37.200001,18111,9.4,4.7,"site_18111",NA,NA,NA,9.4,4.7
"513","Borophagus_pugnator",9.4,4.7,-99.900002,37.200001,18111,9.4,4.7,"site_18111",NA,NA,NA,9.4,4.7
"514","Aelurodon_taxoides",12.5,9.4,-100,42.700001,18118,12.5,9.4,"site_18118",NA,NA,NA,12.5,9.4
"515","Epicyon_saevus",12.5,9.4,-100,42.700001,18118,12.5,9.4,"site_18118",NA,NA,NA,12.5,9.4
"516","Aelurodon_stirtoni",16.3,12.5,-100,42.700001,18119,16.3,12.5,"site_18119",NA,NA,NA,16.3,12.5
"517","Aelurodon_ferox",16.3,12.5,-100,42.700001,18120,16.3,12.5,"site_18120",NA,NA,NA,16.3,12.5
"518","Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18123,16.3,12.5,"site_18123",NA,NA,NA,16.3,12.5
"519","Carpocyon_compressus",16.3,12.5,-100,42.700001,18123,16.3,12.5,"site_18123",NA,NA,NA,16.3,12.5
"520","Aelurodon_ferox",16.3,12.5,-100,42.700001,18124,16.3,12.5,"site_18124",NA,NA,NA,16.3,12.5
"521","Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18124,16.3,12.5,"site_18124",NA,NA,NA,16.3,12.5
"522","Carpocyon_compressus",16.3,12.5,-100,42.700001,18124,16.3,12.5,"site_18124",NA,NA,NA,16.3,12.5
"523","Aelurodon_mcgrewi",16.3,12.5,-100.800003,42.799999,18125,16.3,12.5,"site_18125",NA,NA,NA,16.3,12.5
"524","Eucyon_ferox",9.4,4.7,-97.728897,42.8214,18126,9.4,4.7,"site_18126",NA,NA,NA,9.4,4.7
"525","Epicyon_haydeni",12.5,9.4,-99.900002,35.799999,18130,12.5,9.4,"site_18130",NA,NA,NA,12.5,9.4
"526","Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18131,16.3,12.5,"site_18131",NA,NA,NA,16.3,12.5
"527","Carpocyon_compressus",16.3,12.5,-100,42.700001,18132,16.3,12.5,"site_18132",NA,NA,NA,16.3,12.5
"528","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18135,12.5,9.4,"site_18135",NA,NA,NA,12.5,9.4
"529","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18135,12.5,9.4,"site_18135",NA,NA,NA,12.5,9.4
"530","Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18135,12.5,9.4,"site_18135",NA,NA,NA,12.5,9.4
"531","Aelurodon_ferox",16.3,12.5,-102.5,43.299999,18138,16.3,12.5,"site_18138",NA,NA,NA,16.3,12.5
"532","Borophagus_secundus",9.4,4.7,-101.699997,39.299999,18140,9.4,4.7,"site_18140",NA,NA,NA,9.4,4.7
"533","Eucyon_davisi",9.4,4.7,-101.699997,39.299999,18140,9.4,4.7,"site_18140",NA,NA,NA,9.4,4.7
"534","Leptocyon_vafer",16.3,12.5,-100.050499,42.806099,18141,16.3,12.5,"site_18141",NA,NA,NA,16.3,12.5
"535","Epicyon_haydeni",12.5,9.4,-100,42.700001,18142,12.5,9.4,"site_18142",NA,NA,NA,12.5,9.4
"536","Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18144,16.3,12.5,"site_18144",NA,NA,NA,16.3,12.5
"537","Carpocyon_webbi",12.5,9.4,-100.800003,42.799999,18148,12.5,9.4,"site_18148",NA,NA,NA,12.5,9.4
"538","Aelurodon_ferox",12.5,9.4,-100,42.700001,18152,12.5,9.4,"site_18152",NA,NA,NA,12.5,9.4
"539","Aelurodon_mcgrewi",16.3,12.5,-100,42.700001,18153,16.3,12.5,"site_18153",NA,NA,NA,16.3,12.5
"540","Paratomarctus_temerarius",16.3,12.5,-100,42.700001,18155,16.3,12.5,"site_18155",NA,NA,NA,16.3,12.5
"541","Leptocyon_vafer",12.5,9.4,-100.800003,42.799999,18157,12.5,9.4,"site_18157",NA,NA,NA,12.5,9.4
"542","Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18159,12.5,9.4,"site_18159",NA,NA,NA,12.5,9.4
"543","Aelurodon_ferox",16.3,12.5,-100.800003,42.799999,18162,16.3,12.5,"site_18162",NA,NA,NA,16.3,12.5
"544","Paratomarctus_temerarius",16.3,12.5,-98.800003,42.900002,18164,16.3,12.5,"site_18164",NA,NA,NA,16.3,12.5
"545","Aelurodon_ferox",16.3,12.5,-98.800003,42.900002,18164,16.3,12.5,"site_18164",NA,NA,NA,16.3,12.5
"546","Cynarctus_saxatilis",16.3,12.5,-98.800003,42.900002,18164,16.3,12.5,"site_18164",NA,NA,NA,16.3,12.5
"547","Leptocyon_vafer",16.3,12.5,-98.800003,42.900002,18164,16.3,12.5,"site_18164",NA,NA,NA,16.3,12.5
"548","Tomarctus_hippophaga",16.3,12.5,-100.800003,42.799999,18165,16.3,12.5,"site_18165",NA,NA,NA,16.3,12.5
"549","Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18165,16.3,12.5,"site_18165",NA,NA,NA,16.3,12.5
"550","Borophagus_secundus",9.4,4.7,-101.699997,38.900002,18166,9.4,4.7,"site_18166",NA,NA,NA,9.4,4.7
"551","Eucyon_davisi",9.4,4.7,-101.699997,38.900002,18166,9.4,4.7,"site_18166",NA,NA,NA,9.4,4.7
"552","Aelurodon_ferox",16.3,12.5,-98,42.599998,18167,16.3,12.5,"site_18167",NA,NA,NA,16.3,12.5
"553","Epicyon_haydeni",9.4,4.7,-99.800003,36.099998,18169,9.4,4.7,"site_18169",NA,NA,NA,9.4,4.7
"554","Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18171,12.5,9.4,"site_18171",NA,NA,NA,12.5,9.4
"555","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18171,12.5,9.4,"site_18171",NA,NA,NA,12.5,9.4
"556","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18171,12.5,9.4,"site_18171",NA,NA,NA,12.5,9.4
"557","Paratomarctus_temerarius",16.3,12.5,-100.800003,42.799999,18172,16.3,12.5,"site_18172",NA,NA,NA,16.3,12.5
"558","Carpocyon_compressus",16.3,12.5,-100.800003,42.799999,18173,16.3,12.5,"site_18173",NA,NA,NA,16.3,12.5
"559","Borophagus_secundus",9.4,4.7,-101.300003,35,18175,9.4,4.7,"site_18175",NA,NA,NA,9.4,4.7
"560","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18176,12.5,9.4,"site_18176",NA,NA,NA,12.5,9.4
"561","Aelurodon_stirtoni",12.5,9.4,-100.800003,42.799999,18176,12.5,9.4,"site_18176",NA,NA,NA,12.5,9.4
"562","Aelurodon_ferox",12.5,9.4,-100.800003,42.799999,18176,12.5,9.4,"site_18176",NA,NA,NA,12.5,9.4
"563","Aelurodon_taxoides",12.5,9.4,-100.800003,35,18179,12.5,9.4,"site_18179",NA,NA,NA,12.5,9.4
"564","Aelurodon_ferox",16.3,12.5,-102.5,42.700001,18188,16.3,12.5,"site_18188",NA,NA,NA,16.3,12.5
"565","Aelurodon_taxoides",12.5,9.4,-103.800003,41.5,18190,12.5,9.4,"site_18190",NA,NA,NA,12.5,9.4
"566","Paratomarctus_temerarius",16.3,12.5,-101.099998,40.200001,18192,16.3,12.5,"site_18192",NA,NA,NA,16.3,12.5
"567","Aelurodon_ferox",16.3,12.5,-101.099998,40.200001,18192,16.3,12.5,"site_18192",NA,NA,NA,16.3,12.5
"568","Carpocyon_compressus",16.3,12.5,-101.099998,40.200001,18192,16.3,12.5,"site_18192",NA,NA,NA,16.3,12.5
"569","Leptocyon_vafer",16.3,12.5,-101.099998,40.200001,18192,16.3,12.5,"site_18192",NA,NA,NA,16.3,12.5
"570","Borophagus_pugnator",9.4,4.7,-102.400002,41.400002,18193,9.4,4.7,"site_18193",NA,NA,NA,9.4,4.7
"571","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18196,12.5,9.4,"site_18196",NA,NA,NA,12.5,9.4
"572","Epicyon_haydeni",9.4,4.7,-100.099998,36.099998,18198,9.4,4.7,"site_18198",NA,NA,NA,9.4,4.7
"573","Cynarctus_crucidens",12.5,9.4,-100.699997,43.200001,18200,12.5,9.4,"site_18200",NA,NA,NA,12.5,9.4
"574","Aelurodon_taxoides",12.5,9.4,-100.699997,43.200001,18200,12.5,9.4,"site_18200",NA,NA,NA,12.5,9.4
"575","Paratomarctus_euthos",12.5,9.4,-100.699997,43.200001,18200,12.5,9.4,"site_18200",NA,NA,NA,12.5,9.4
"576","Carpocyon_robustus",12.5,9.4,-100.699997,43.200001,18200,12.5,9.4,"site_18200",NA,NA,NA,12.5,9.4
"577","Epicyon_saevus",12.5,9.4,-100.699997,43.200001,18200,12.5,9.4,"site_18200",NA,NA,NA,12.5,9.4
"578","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18202,12.5,9.4,"site_18202",NA,NA,NA,12.5,9.4
"579","Microtomarctus_conferta",16.3,12.5,-104.199997,40.799999,18203,16.3,12.5,"site_18203",NA,NA,NA,16.3,12.5
"580","Tomarctus_brevirostris",16.3,12.5,-104.199997,40.799999,18203,16.3,12.5,"site_18203",NA,NA,NA,16.3,12.5
"581","Aelurodon_asthenostylus",16.3,12.5,-104.199997,40.799999,18203,16.3,12.5,"site_18203",NA,NA,NA,16.3,12.5
"582","Carpocyon_compressus",16.3,12.5,-104.199997,40.799999,18203,16.3,12.5,"site_18203",NA,NA,NA,16.3,12.5
"583","Carpocyon_compressus",16.3,12.5,-100,42.700001,18205,16.3,12.5,"site_18205",NA,NA,NA,16.3,12.5
"584","Aelurodon_ferox",16.3,12.5,-103.800003,41.5,18206,16.3,12.5,"site_18206",NA,NA,NA,16.3,12.5
"585","Aelurodon_ferox",16.3,12.5,-98.800003,42.900002,18209,16.3,12.5,"site_18209",NA,NA,NA,16.3,12.5
"586","Carpocyon_compressus",16.3,12.5,-98.800003,42.900002,18209,16.3,12.5,"site_18209",NA,NA,NA,16.3,12.5
"587","Leptocyon_vafer",16.3,12.5,-98.800003,42.900002,18209,16.3,12.5,"site_18209",NA,NA,NA,16.3,12.5
"588","Epicyon_haydeni",9.4,4.7,-101.099998,33.700001,18211,9.4,4.7,"site_18211",NA,NA,NA,9.4,4.7
"589","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18214,12.5,9.4,"site_18214",NA,NA,NA,12.5,9.4
"590","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18214,12.5,9.4,"site_18214",NA,NA,NA,12.5,9.4
"591","Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18214,12.5,9.4,"site_18214",NA,NA,NA,12.5,9.4
"592","Cynarctus_voorhiesi",12.5,9.4,-100,42.700001,18217,12.5,9.4,"site_18217",NA,NA,NA,12.5,9.4
"593","Aelurodon_stirtoni",12.5,9.4,-100,42.700001,18217,12.5,9.4,"site_18217",NA,NA,NA,12.5,9.4
"594","Aelurodon_ferox",12.5,9.4,-100,42.700001,18217,12.5,9.4,"site_18217",NA,NA,NA,12.5,9.4
"595","Paratomarctus_euthos",12.5,9.4,-100,42.700001,18217,12.5,9.4,"site_18217",NA,NA,NA,12.5,9.4
"596","Carpocyon_webbi",12.5,9.4,-100,42.700001,18217,12.5,9.4,"site_18217",NA,NA,NA,12.5,9.4
"597","Cynarctus_crucidens",12.5,9.4,-100.800003,42.799999,18218,12.5,9.4,"site_18218",NA,NA,NA,12.5,9.4
"598","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18218,12.5,9.4,"site_18218",NA,NA,NA,12.5,9.4
"599","Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18218,12.5,9.4,"site_18218",NA,NA,NA,12.5,9.4
"600","Leptocyon_vafer",16.3,12.5,-103.099998,40.799999,18220,16.3,12.5,"site_18220",NA,NA,NA,16.3,12.5
"601","Cynarctus_crucidens",12.5,9.4,-103.800003,42.400002,18222,12.5,9.4,"site_18222",NA,NA,NA,12.5,9.4
"602","Aelurodon_taxoides",12.5,9.4,-103.800003,42.400002,18222,12.5,9.4,"site_18222",NA,NA,NA,12.5,9.4
"603","Epicyon_saevus",12.5,9.4,-103.800003,42.400002,18222,12.5,9.4,"site_18222",NA,NA,NA,12.5,9.4
"604","Epicyon_haydeni",12.5,9.4,-103.800003,42.400002,18222,12.5,9.4,"site_18222",NA,NA,NA,12.5,9.4
"605","Aelurodon_taxoides",12.5,9.4,-100.800003,42.799999,18227,12.5,9.4,"site_18227",NA,NA,NA,12.5,9.4
"606","Paratomarctus_euthos",12.5,9.4,-100.800003,42.799999,18227,12.5,9.4,"site_18227",NA,NA,NA,12.5,9.4
"607","Carpocyon_robustus",12.5,9.4,-100.800003,42.799999,18227,12.5,9.4,"site_18227",NA,NA,NA,12.5,9.4
"608","Epicyon_haydeni",12.5,9.4,-100.800003,42.799999,18227,12.5,9.4,"site_18227",NA,NA,NA,12.5,9.4
"609","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18227,12.5,9.4,"site_18227",NA,NA,NA,12.5,9.4
"610","Leptocyon_vafer",16.3,12.5,-100.800003,42.799999,18232,16.3,12.5,"site_18232",NA,NA,NA,16.3,12.5
"611","Epicyon_saevus",12.5,9.4,-100.800003,42.799999,18233,12.5,9.4,"site_18233",NA,NA,NA,12.5,9.4
"612","Borophagus_secundus",9.4,4.7,-101.699997,38.900002,18241,9.4,4.7,"site_18241",NA,NA,NA,9.4,4.7
"613","Cynarctus_voorhiesi",12.5,9.4,-100,42.700001,18242,12.5,9.4,"site_18242",NA,NA,NA,12.5,9.4
"614","Aelurodon_ferox",12.5,9.4,-100,42.700001,18242,12.5,9.4,"site_18242",NA,NA,NA,12.5,9.4
"615","Paratomarctus_euthos",12.5,9.4,-100,42.700001,18242,12.5,9.4,"site_18242",NA,NA,NA,12.5,9.4
"616","Carpocyon_webbi",12.5,9.4,-100,42.700001,18242,12.5,9.4,"site_18242",NA,NA,NA,12.5,9.4
"617","Cynarctus_crucidens",12.5,9.4,-100.800003,35,18244,12.5,9.4,"site_18244",NA,NA,NA,12.5,9.4
"618","Aelurodon_taxoides",12.5,9.4,-100.800003,35,18244,12.5,9.4,"site_18244",NA,NA,NA,12.5,9.4
"619","Paratomarctus_euthos",12.5,9.4,-100.800003,35,18244,12.5,9.4,"site_18244",NA,NA,NA,12.5,9.4
